"FISHING_GROUND_CODE","DESCRIPTION_EN","DESCRIPTION_FR","AREA_TYPE_CODE"
"5208074","08° - 09°S; 074° - 075°E","08° - 09°S; 074° - 075°E","GRID01x01"
"5208075","08° - 09°S; 075° - 076°E","08° - 09°S; 075° - 076°E","GRID01x01"
"5208076","08° - 09°S; 076° - 077°E","08° - 09°S; 076° - 077°E","GRID01x01"
"5208077","08° - 09°S; 077° - 078°E","08° - 09°S; 077° - 078°E","GRID01x01"
"5208078","08° - 09°S; 078° - 079°E","08° - 09°S; 078° - 079°E","GRID01x01"
"5208079","08° - 09°S; 079° - 080°E","08° - 09°S; 079° - 080°E","GRID01x01"
"5208080","08° - 09°S; 080° - 081°E","08° - 09°S; 080° - 081°E","GRID01x01"
"5208081","08° - 09°S; 081° - 082°E","08° - 09°S; 081° - 082°E","GRID01x01"
"5208082","08° - 09°S; 082° - 083°E","08° - 09°S; 082° - 083°E","GRID01x01"
"5208083","08° - 09°S; 083° - 084°E","08° - 09°S; 083° - 084°E","GRID01x01"
"5208084","08° - 09°S; 084° - 085°E","08° - 09°S; 084° - 085°E","GRID01x01"
"5208085","08° - 09°S; 085° - 086°E","08° - 09°S; 085° - 086°E","GRID01x01"
"5208086","08° - 09°S; 086° - 087°E","08° - 09°S; 086° - 087°E","GRID01x01"
"5208087","08° - 09°S; 087° - 088°E","08° - 09°S; 087° - 088°E","GRID01x01"
"5208088","08° - 09°S; 088° - 089°E","08° - 09°S; 088° - 089°E","GRID01x01"
"5208089","08° - 09°S; 089° - 090°E","08° - 09°S; 089° - 090°E","GRID01x01"
"5208090","08° - 09°S; 090° - 091°E","08° - 09°S; 090° - 091°E","GRID01x01"
"5208091","08° - 09°S; 091° - 092°E","08° - 09°S; 091° - 092°E","GRID01x01"
"5208092","08° - 09°S; 092° - 093°E","08° - 09°S; 092° - 093°E","GRID01x01"
"5208093","08° - 09°S; 093° - 094°E","08° - 09°S; 093° - 094°E","GRID01x01"
"5208094","08° - 09°S; 094° - 095°E","08° - 09°S; 094° - 095°E","GRID01x01"
"5208095","08° - 09°S; 095° - 096°E","08° - 09°S; 095° - 096°E","GRID01x01"
"5208096","08° - 09°S; 096° - 097°E","08° - 09°S; 096° - 097°E","GRID01x01"
"5208097","08° - 09°S; 097° - 098°E","08° - 09°S; 097° - 098°E","GRID01x01"
"5208098","08° - 09°S; 098° - 099°E","08° - 09°S; 098° - 099°E","GRID01x01"
"5208099","08° - 09°S; 099° - 100°E","08° - 09°S; 099° - 100°E","GRID01x01"
"5208105","08° - 09°S; 105° - 106°E","08° - 09°S; 105° - 106°E","GRID01x01"
"5208106","08° - 09°S; 106° - 107°E","08° - 09°S; 106° - 107°E","GRID01x01"
"5208107","08° - 09°S; 107° - 108°E","08° - 09°S; 107° - 108°E","GRID01x01"
"5208108","08° - 09°S; 108° - 109°E","08° - 09°S; 108° - 109°E","GRID01x01"
"5208109","08° - 09°S; 109° - 110°E","08° - 09°S; 109° - 110°E","GRID01x01"
"5208110","08° - 09°S; 110° - 111°E","08° - 09°S; 110° - 111°E","GRID01x01"
"5209040","09° - 10°S; 040° - 041°E","09° - 10°S; 040° - 041°E","GRID01x01"
"5209041","09° - 10°S; 041° - 042°E","09° - 10°S; 041° - 042°E","GRID01x01"
"5209042","09° - 10°S; 042° - 043°E","09° - 10°S; 042° - 043°E","GRID01x01"
"5209043","09° - 10°S; 043° - 044°E","09° - 10°S; 043° - 044°E","GRID01x01"
"5209044","09° - 10°S; 044° - 045°E","09° - 10°S; 044° - 045°E","GRID01x01"
"5209045","09° - 10°S; 045° - 046°E","09° - 10°S; 045° - 046°E","GRID01x01"
"5209046","09° - 10°S; 046° - 047°E","09° - 10°S; 046° - 047°E","GRID01x01"
"5209047","09° - 10°S; 047° - 048°E","09° - 10°S; 047° - 048°E","GRID01x01"
"5209048","09° - 10°S; 048° - 049°E","09° - 10°S; 048° - 049°E","GRID01x01"
"5209049","09° - 10°S; 049° - 050°E","09° - 10°S; 049° - 050°E","GRID01x01"
"5209050","09° - 10°S; 050° - 051°E","09° - 10°S; 050° - 051°E","GRID01x01"
"5209051","09° - 10°S; 051° - 052°E","09° - 10°S; 051° - 052°E","GRID01x01"
"5209052","09° - 10°S; 052° - 053°E","09° - 10°S; 052° - 053°E","GRID01x01"
"5209053","09° - 10°S; 053° - 054°E","09° - 10°S; 053° - 054°E","GRID01x01"
"5209054","09° - 10°S; 054° - 055°E","09° - 10°S; 054° - 055°E","GRID01x01"
"5209055","09° - 10°S; 055° - 056°E","09° - 10°S; 055° - 056°E","GRID01x01"
"5209056","09° - 10°S; 056° - 057°E","09° - 10°S; 056° - 057°E","GRID01x01"
"5209057","09° - 10°S; 057° - 058°E","09° - 10°S; 057° - 058°E","GRID01x01"
"5209058","09° - 10°S; 058° - 059°E","09° - 10°S; 058° - 059°E","GRID01x01"
"5209059","09° - 10°S; 059° - 060°E","09° - 10°S; 059° - 060°E","GRID01x01"
"5209060","09° - 10°S; 060° - 061°E","09° - 10°S; 060° - 061°E","GRID01x01"
"5209061","09° - 10°S; 061° - 062°E","09° - 10°S; 061° - 062°E","GRID01x01"
"5209062","09° - 10°S; 062° - 063°E","09° - 10°S; 062° - 063°E","GRID01x01"
"5209063","09° - 10°S; 063° - 064°E","09° - 10°S; 063° - 064°E","GRID01x01"
"5209064","09° - 10°S; 064° - 065°E","09° - 10°S; 064° - 065°E","GRID01x01"
"5209065","09° - 10°S; 065° - 066°E","09° - 10°S; 065° - 066°E","GRID01x01"
"5209066","09° - 10°S; 066° - 067°E","09° - 10°S; 066° - 067°E","GRID01x01"
"5209067","09° - 10°S; 067° - 068°E","09° - 10°S; 067° - 068°E","GRID01x01"
"5209068","09° - 10°S; 068° - 069°E","09° - 10°S; 068° - 069°E","GRID01x01"
"5209069","09° - 10°S; 069° - 070°E","09° - 10°S; 069° - 070°E","GRID01x01"
"5209070","09° - 10°S; 070° - 071°E","09° - 10°S; 070° - 071°E","GRID01x01"
"5209072","09° - 10°S; 072° - 073°E","09° - 10°S; 072° - 073°E","GRID01x01"
"5209073","09° - 10°S; 073° - 074°E","09° - 10°S; 073° - 074°E","GRID01x01"
"5209074","09° - 10°S; 074° - 075°E","09° - 10°S; 074° - 075°E","GRID01x01"
"5209075","09° - 10°S; 075° - 076°E","09° - 10°S; 075° - 076°E","GRID01x01"
"5209076","09° - 10°S; 076° - 077°E","09° - 10°S; 076° - 077°E","GRID01x01"
"5209077","09° - 10°S; 077° - 078°E","09° - 10°S; 077° - 078°E","GRID01x01"
"5209078","09° - 10°S; 078° - 079°E","09° - 10°S; 078° - 079°E","GRID01x01"
"5209079","09° - 10°S; 079° - 080°E","09° - 10°S; 079° - 080°E","GRID01x01"
"5209080","09° - 10°S; 080° - 081°E","09° - 10°S; 080° - 081°E","GRID01x01"
"5209081","09° - 10°S; 081° - 082°E","09° - 10°S; 081° - 082°E","GRID01x01"
"5209082","09° - 10°S; 082° - 083°E","09° - 10°S; 082° - 083°E","GRID01x01"
"5209083","09° - 10°S; 083° - 084°E","09° - 10°S; 083° - 084°E","GRID01x01"
"5209084","09° - 10°S; 084° - 085°E","09° - 10°S; 084° - 085°E","GRID01x01"
"5209085","09° - 10°S; 085° - 086°E","09° - 10°S; 085° - 086°E","GRID01x01"
"5209086","09° - 10°S; 086° - 087°E","09° - 10°S; 086° - 087°E","GRID01x01"
"5209087","09° - 10°S; 087° - 088°E","09° - 10°S; 087° - 088°E","GRID01x01"
"5209088","09° - 10°S; 088° - 089°E","09° - 10°S; 088° - 089°E","GRID01x01"
"5209089","09° - 10°S; 089° - 090°E","09° - 10°S; 089° - 090°E","GRID01x01"
"5209090","09° - 10°S; 090° - 091°E","09° - 10°S; 090° - 091°E","GRID01x01"
"5209091","09° - 10°S; 091° - 092°E","09° - 10°S; 091° - 092°E","GRID01x01"
"5209092","09° - 10°S; 092° - 093°E","09° - 10°S; 092° - 093°E","GRID01x01"
"5209093","09° - 10°S; 093° - 094°E","09° - 10°S; 093° - 094°E","GRID01x01"
"5209094","09° - 10°S; 094° - 095°E","09° - 10°S; 094° - 095°E","GRID01x01"
"5209099","09° - 10°S; 099° - 100°E","09° - 10°S; 099° - 100°E","GRID01x01"
"5209100","09° - 10°S; 100° - 101°E","09° - 10°S; 100° - 101°E","GRID01x01"
"5209105","09° - 10°S; 105° - 106°E","09° - 10°S; 105° - 106°E","GRID01x01"
"5209107","09° - 10°S; 107° - 108°E","09° - 10°S; 107° - 108°E","GRID01x01"
"5209108","09° - 10°S; 108° - 109°E","09° - 10°S; 108° - 109°E","GRID01x01"
"5209109","09° - 10°S; 109° - 110°E","09° - 10°S; 109° - 110°E","GRID01x01"
"5209110","09° - 10°S; 110° - 111°E","09° - 10°S; 110° - 111°E","GRID01x01"
"5210040","10° - 11°S; 040° - 041°E","10° - 11°S; 040° - 041°E","GRID01x01"
"5210041","10° - 11°S; 041° - 042°E","10° - 11°S; 041° - 042°E","GRID01x01"
"5210042","10° - 11°S; 042° - 043°E","10° - 11°S; 042° - 043°E","GRID01x01"
"5210043","10° - 11°S; 043° - 044°E","10° - 11°S; 043° - 044°E","GRID01x01"
"5210044","10° - 11°S; 044° - 045°E","10° - 11°S; 044° - 045°E","GRID01x01"
"5210045","10° - 11°S; 045° - 046°E","10° - 11°S; 045° - 046°E","GRID01x01"
"5210046","10° - 11°S; 046° - 047°E","10° - 11°S; 046° - 047°E","GRID01x01"
"5210047","10° - 11°S; 047° - 048°E","10° - 11°S; 047° - 048°E","GRID01x01"
"5210048","10° - 11°S; 048° - 049°E","10° - 11°S; 048° - 049°E","GRID01x01"
"5210049","10° - 11°S; 049° - 050°E","10° - 11°S; 049° - 050°E","GRID01x01"
"5210050","10° - 11°S; 050° - 051°E","10° - 11°S; 050° - 051°E","GRID01x01"
"5210051","10° - 11°S; 051° - 052°E","10° - 11°S; 051° - 052°E","GRID01x01"
"5210052","10° - 11°S; 052° - 053°E","10° - 11°S; 052° - 053°E","GRID01x01"
"5210053","10° - 11°S; 053° - 054°E","10° - 11°S; 053° - 054°E","GRID01x01"
"5210054","10° - 11°S; 054° - 055°E","10° - 11°S; 054° - 055°E","GRID01x01"
"5210055","10° - 11°S; 055° - 056°E","10° - 11°S; 055° - 056°E","GRID01x01"
"5210056","10° - 11°S; 056° - 057°E","10° - 11°S; 056° - 057°E","GRID01x01"
"5210057","10° - 11°S; 057° - 058°E","10° - 11°S; 057° - 058°E","GRID01x01"
"5210058","10° - 11°S; 058° - 059°E","10° - 11°S; 058° - 059°E","GRID01x01"
"5210059","10° - 11°S; 059° - 060°E","10° - 11°S; 059° - 060°E","GRID01x01"
"5210060","10° - 11°S; 060° - 061°E","10° - 11°S; 060° - 061°E","GRID01x01"
"5210061","10° - 11°S; 061° - 062°E","10° - 11°S; 061° - 062°E","GRID01x01"
"5210062","10° - 11°S; 062° - 063°E","10° - 11°S; 062° - 063°E","GRID01x01"
"5210063","10° - 11°S; 063° - 064°E","10° - 11°S; 063° - 064°E","GRID01x01"
"5210064","10° - 11°S; 064° - 065°E","10° - 11°S; 064° - 065°E","GRID01x01"
"5210065","10° - 11°S; 065° - 066°E","10° - 11°S; 065° - 066°E","GRID01x01"
"5210066","10° - 11°S; 066° - 067°E","10° - 11°S; 066° - 067°E","GRID01x01"
"5210067","10° - 11°S; 067° - 068°E","10° - 11°S; 067° - 068°E","GRID01x01"
"5210068","10° - 11°S; 068° - 069°E","10° - 11°S; 068° - 069°E","GRID01x01"
"5210069","10° - 11°S; 069° - 070°E","10° - 11°S; 069° - 070°E","GRID01x01"
"5210070","10° - 11°S; 070° - 071°E","10° - 11°S; 070° - 071°E","GRID01x01"
"5210071","10° - 11°S; 071° - 072°E","10° - 11°S; 071° - 072°E","GRID01x01"
"5210072","10° - 11°S; 072° - 073°E","10° - 11°S; 072° - 073°E","GRID01x01"
"5210073","10° - 11°S; 073° - 074°E","10° - 11°S; 073° - 074°E","GRID01x01"
"5210074","10° - 11°S; 074° - 075°E","10° - 11°S; 074° - 075°E","GRID01x01"
"5210075","10° - 11°S; 075° - 076°E","10° - 11°S; 075° - 076°E","GRID01x01"
"5210076","10° - 11°S; 076° - 077°E","10° - 11°S; 076° - 077°E","GRID01x01"
"5210077","10° - 11°S; 077° - 078°E","10° - 11°S; 077° - 078°E","GRID01x01"
"5210078","10° - 11°S; 078° - 079°E","10° - 11°S; 078° - 079°E","GRID01x01"
"5210079","10° - 11°S; 079° - 080°E","10° - 11°S; 079° - 080°E","GRID01x01"
"5210080","10° - 11°S; 080° - 081°E","10° - 11°S; 080° - 081°E","GRID01x01"
"5210081","10° - 11°S; 081° - 082°E","10° - 11°S; 081° - 082°E","GRID01x01"
"5210082","10° - 11°S; 082° - 083°E","10° - 11°S; 082° - 083°E","GRID01x01"
"5210083","10° - 11°S; 083° - 084°E","10° - 11°S; 083° - 084°E","GRID01x01"
"5210084","10° - 11°S; 084° - 085°E","10° - 11°S; 084° - 085°E","GRID01x01"
"5210085","10° - 11°S; 085° - 086°E","10° - 11°S; 085° - 086°E","GRID01x01"
"5210086","10° - 11°S; 086° - 087°E","10° - 11°S; 086° - 087°E","GRID01x01"
"5210087","10° - 11°S; 087° - 088°E","10° - 11°S; 087° - 088°E","GRID01x01"
"5210088","10° - 11°S; 088° - 089°E","10° - 11°S; 088° - 089°E","GRID01x01"
"5210089","10° - 11°S; 089° - 090°E","10° - 11°S; 089° - 090°E","GRID01x01"
"5210090","10° - 11°S; 090° - 091°E","10° - 11°S; 090° - 091°E","GRID01x01"
"5210091","10° - 11°S; 091° - 092°E","10° - 11°S; 091° - 092°E","GRID01x01"
"5210092","10° - 11°S; 092° - 093°E","10° - 11°S; 092° - 093°E","GRID01x01"
"5210093","10° - 11°S; 093° - 094°E","10° - 11°S; 093° - 094°E","GRID01x01"
"5210108","10° - 11°S; 108° - 109°E","10° - 11°S; 108° - 109°E","GRID01x01"
"5211041","11° - 12°S; 041° - 042°E","11° - 12°S; 041° - 042°E","GRID01x01"
"5211042","11° - 12°S; 042° - 043°E","11° - 12°S; 042° - 043°E","GRID01x01"
"5211043","11° - 12°S; 043° - 044°E","11° - 12°S; 043° - 044°E","GRID01x01"
"5211044","11° - 12°S; 044° - 045°E","11° - 12°S; 044° - 045°E","GRID01x01"
"5211045","11° - 12°S; 045° - 046°E","11° - 12°S; 045° - 046°E","GRID01x01"
"5211046","11° - 12°S; 046° - 047°E","11° - 12°S; 046° - 047°E","GRID01x01"
"5211047","11° - 12°S; 047° - 048°E","11° - 12°S; 047° - 048°E","GRID01x01"
"5211048","11° - 12°S; 048° - 049°E","11° - 12°S; 048° - 049°E","GRID01x01"
"5211050","11° - 12°S; 050° - 051°E","11° - 12°S; 050° - 051°E","GRID01x01"
"5211051","11° - 12°S; 051° - 052°E","11° - 12°S; 051° - 052°E","GRID01x01"
"5211052","11° - 12°S; 052° - 053°E","11° - 12°S; 052° - 053°E","GRID01x01"
"5211053","11° - 12°S; 053° - 054°E","11° - 12°S; 053° - 054°E","GRID01x01"
"5211054","11° - 12°S; 054° - 055°E","11° - 12°S; 054° - 055°E","GRID01x01"
"5211055","11° - 12°S; 055° - 056°E","11° - 12°S; 055° - 056°E","GRID01x01"
"5211056","11° - 12°S; 056° - 057°E","11° - 12°S; 056° - 057°E","GRID01x01"
"5211057","11° - 12°S; 057° - 058°E","11° - 12°S; 057° - 058°E","GRID01x01"
"5211058","11° - 12°S; 058° - 059°E","11° - 12°S; 058° - 059°E","GRID01x01"
"5211059","11° - 12°S; 059° - 060°E","11° - 12°S; 059° - 060°E","GRID01x01"
"5211060","11° - 12°S; 060° - 061°E","11° - 12°S; 060° - 061°E","GRID01x01"
"5211062","11° - 12°S; 062° - 063°E","11° - 12°S; 062° - 063°E","GRID01x01"
"5211063","11° - 12°S; 063° - 064°E","11° - 12°S; 063° - 064°E","GRID01x01"
"5211064","11° - 12°S; 064° - 065°E","11° - 12°S; 064° - 065°E","GRID01x01"
"5211065","11° - 12°S; 065° - 066°E","11° - 12°S; 065° - 066°E","GRID01x01"
"5211066","11° - 12°S; 066° - 067°E","11° - 12°S; 066° - 067°E","GRID01x01"
"5211067","11° - 12°S; 067° - 068°E","11° - 12°S; 067° - 068°E","GRID01x01"
"5211068","11° - 12°S; 068° - 069°E","11° - 12°S; 068° - 069°E","GRID01x01"
"5211069","11° - 12°S; 069° - 070°E","11° - 12°S; 069° - 070°E","GRID01x01"
"5211070","11° - 12°S; 070° - 071°E","11° - 12°S; 070° - 071°E","GRID01x01"
"5211071","11° - 12°S; 071° - 072°E","11° - 12°S; 071° - 072°E","GRID01x01"
"5211072","11° - 12°S; 072° - 073°E","11° - 12°S; 072° - 073°E","GRID01x01"
"5211073","11° - 12°S; 073° - 074°E","11° - 12°S; 073° - 074°E","GRID01x01"
"5211074","11° - 12°S; 074° - 075°E","11° - 12°S; 074° - 075°E","GRID01x01"
"5211075","11° - 12°S; 075° - 076°E","11° - 12°S; 075° - 076°E","GRID01x01"
"5211076","11° - 12°S; 076° - 077°E","11° - 12°S; 076° - 077°E","GRID01x01"
"5211077","11° - 12°S; 077° - 078°E","11° - 12°S; 077° - 078°E","GRID01x01"
"5211078","11° - 12°S; 078° - 079°E","11° - 12°S; 078° - 079°E","GRID01x01"
"5211079","11° - 12°S; 079° - 080°E","11° - 12°S; 079° - 080°E","GRID01x01"
"5211080","11° - 12°S; 080° - 081°E","11° - 12°S; 080° - 081°E","GRID01x01"
"5211081","11° - 12°S; 081° - 082°E","11° - 12°S; 081° - 082°E","GRID01x01"
"5211082","11° - 12°S; 082° - 083°E","11° - 12°S; 082° - 083°E","GRID01x01"
"5211083","11° - 12°S; 083° - 084°E","11° - 12°S; 083° - 084°E","GRID01x01"
"5211084","11° - 12°S; 084° - 085°E","11° - 12°S; 084° - 085°E","GRID01x01"
"5211085","11° - 12°S; 085° - 086°E","11° - 12°S; 085° - 086°E","GRID01x01"
"5211086","11° - 12°S; 086° - 087°E","11° - 12°S; 086° - 087°E","GRID01x01"
"5211087","11° - 12°S; 087° - 088°E","11° - 12°S; 087° - 088°E","GRID01x01"
"5211088","11° - 12°S; 088° - 089°E","11° - 12°S; 088° - 089°E","GRID01x01"
"5211089","11° - 12°S; 089° - 090°E","11° - 12°S; 089° - 090°E","GRID01x01"
"5211090","11° - 12°S; 090° - 091°E","11° - 12°S; 090° - 091°E","GRID01x01"
"5211091","11° - 12°S; 091° - 092°E","11° - 12°S; 091° - 092°E","GRID01x01"
"5211092","11° - 12°S; 092° - 093°E","11° - 12°S; 092° - 093°E","GRID01x01"
"5211101","11° - 12°S; 101° - 102°E","11° - 12°S; 101° - 102°E","GRID01x01"
"5212040","12° - 13°S; 040° - 041°E","12° - 13°S; 040° - 041°E","GRID01x01"
"5212041","12° - 13°S; 041° - 042°E","12° - 13°S; 041° - 042°E","GRID01x01"
"5212042","12° - 13°S; 042° - 043°E","12° - 13°S; 042° - 043°E","GRID01x01"
"5212043","12° - 13°S; 043° - 044°E","12° - 13°S; 043° - 044°E","GRID01x01"
"5212044","12° - 13°S; 044° - 045°E","12° - 13°S; 044° - 045°E","GRID01x01"
"5212045","12° - 13°S; 045° - 046°E","12° - 13°S; 045° - 046°E","GRID01x01"
"5212046","12° - 13°S; 046° - 047°E","12° - 13°S; 046° - 047°E","GRID01x01"
"5212047","12° - 13°S; 047° - 048°E","12° - 13°S; 047° - 048°E","GRID01x01"
"5212048","12° - 13°S; 048° - 049°E","12° - 13°S; 048° - 049°E","GRID01x01"
"5212051","12° - 13°S; 051° - 052°E","12° - 13°S; 051° - 052°E","GRID01x01"
"5212052","12° - 13°S; 052° - 053°E","12° - 13°S; 052° - 053°E","GRID01x01"
"5212053","12° - 13°S; 053° - 054°E","12° - 13°S; 053° - 054°E","GRID01x01"
